RP_Component_1,RP_Component_2,RP_Component_3,RP_Component_4,RP_Component_5,RP_Component_6,RP_Component_7,RP_Component_8,RP_Component_9,RP_Component_10,RP_Component_11,RP_Component_12,RP_Component_13,RP_Component_14,RP_Component_15,RP_Component_16,RP_Component_17,RP_Component_18,RP_Component_19,RP_Component_20
904807912.0375663,453620533.31157136,1112032900.5815303,1558995926.5673897,97059488.17867228,-2601203925.990619,923851480.1640553,2864027438.4725113,1504830752.7743816,2425564862.6936984,-4156057953.948907,1056951736.8347653,-1260499590.6082249,1869564477.813429,612562252.6286902,-2457161460.9200087,691834580.0969006,687672099.9611483,1422535108.3030612,-2461989068.8281593
4585858611.065048,1955042640.7864788,-1135341130.3554516,2490712911.4984374,-1952668445.5409095,-4549265094.988295,2803601491.871259,469671224.8479858,-1779555903.1810844,6340214685.620166,-5108755870.497655,3226910332.9021506,-2652085726.775122,5261228851.485632,-1293573623.0458062,-398956164.9253577,264438988.14520797,-1495290454.493328,986741390.7389468,-2956633996.6550126
-848589730.378543,-1529337472.9542503,-452788283.31285524,-943812357.1113399,-2803374344.1701694,-1412441423.3985908,-596357734.3150907,2347131560.267075,1294552799.5545406,-756069128.8924692,937341071.0699718,734627022.3955034,-468877877.4832426,-898149621.4458497,2759964159.1774883,-1720305527.6707773,2643361331.1462317,-406941228.0132467,1237350747.909079,-1392387402.8388584
4605607255.422265,950800715.4176,-3559552840.214018,2179625321.3080544,-2934894272.9911714,-3963601741.016422,5720810649.663427,1431534824.7930615,-1619880891.5706358,2216986920.099933,-2349961486.7731295,2205739842.1039386,-4462915359.615985,3007625962.4508014,-1231143986.5185938,2510354338.2258334,-1392743772.408818,115826273.34141341,1091659161.428511,-2033334144.417543
1597504200.7829633,-2024092815.80268,-135165744.96841833,-1222735406.9910116,-7858481615.6240635,-2079076894.1605024,-1017134171.4892449,-3345613460.3701344,-288253040.97809255,4441746555.665141,2265993309.9360332,2321418541.8876023,-1973238643.9040434,1870415730.7092657,-503472155.1334825,573956452.4313195,5007861988.787629,-3116968316.334785,-1670916551.6511407,-921557845.1601465
941444154.5690535,-517692485.78429896,-522710068.45427144,-157243231.52769324,-3506786470.780344,1300702679.3691354,-1722149406.2708495,-834623840.233454,1211253769.4185717,3839272611.868023,-2739888409.5266824,1015048497.2175256,-1268007566.1831913,4262915273.0197372,2756491977.130177,-4066478944.941977,1341004233.4096534,-4827275144.501878,-753484847.7753568,-542070535.5548337
1047160679.2191306,-849274145.5632824,-1589676471.5083778,1238723404.160519,-2076469255.3293612,-1610051387.5288806,2695205998.3228135,3389949188.0287642,1239361925.6017091,675104231.9885664,-3513219806.060131,461987203.45702636,-3156016418.4516845,2203286206.150199,1709929117.785204,-834954621.5600181,-743077789.9438373,-227274703.26709276,414048033.96471834,-1511935055.0253298
-1330498103.2202435,-458996383.74109375,2211189366.531845,-660023507.3392452,-3148428882.2201047,-2874505324.5863547,-6179281586.80057,409028955.8460466,2165965874.2292867,7555224041.611259,-4262162428.81179,2457362814.20614,1492702276.203706,3509309001.498906,3397063262.722024,-7000993309.356177,5861673652.91702,-4340971768.505263,1169306648.3835344,-3407670962.7274084
1434374007.6434312,-152980415.7971752,-342480018.11054885,1998105213.7765775,-1142531675.135158,-2705680828.8524084,2589760613.2818437,4070102746.018029,1761033675.0450883,2134807053.6434462,-5309747617.100924,955817279.7721719,-3032604296.4537773,2878364314.030548,1359749962.4125304,-2066241850.7388935,-321123790.8516662,332478796.24014795,1122591815.8481328,-2562850991.7627263
-600351816.4026637,-908953119.0090449,-315118667.8623373,-591288845.4696472,-1593666136.8656452,-860872841.4170635,-459141502.46478695,1270947782.8761837,632105691.5667509,-387516386.9944042,569495151.626322,395614493.36594516,-172989162.3968612,-553323839.4153332,1530019723.7469912,-838808847.6866283,1512726899.138194,-252232974.12161127,634418318.0780503,-751610180.6736329
-34354865.75060388,-718363928.3813152,773750517.7106055,-306266016.588142,-2685500366.10179,1138858768.1721437,375986199.8478786,2011109798.4205391,7580834577.205381,-2291881543.2137074,1935065074.9691079,-349818175.32687163,-3000880005.2490444,-2509214081.6922474,3202027706.421289,-5673105497.627083,2616429523.0989394,954227910.1313069,4054238591.0969567,-2175822519.907152
3057674276.924728,1245714011.9397337,-390833744.1049694,435721209.8732658,-2611589359.3311553,-224478271.24283028,2635460449.323998,-557173478.9089495,4916992697.04943,-1113331048.2455616,3492040665.164671,969610194.1003884,-3529479505.494691,-2116719685.7498288,70943476.77974243,-2693655988.375799,1878026595.0144882,1380385615.350071,4501998008.512842,-2185419428.320577
2971084156.3091445,1461415233.667907,1467941744.1225448,1584605884.9198058,1047352827.9133902,1831180399.816287,2925879548.5007324,548700865.6778207,1852641393.3344264,-669270589.5011587,-1174557191.3513503,220760200.34611133,-1930144402.4685435,1297367312.0239935,-154243692.5407935,-2488578308.169871,-1213163304.199369,622213423.1835619,1090228018.3701236,-378462633.03511244
5237153573.877106,733446747.4434102,-3037633982.474653,2390264976.5905223,-4180561499.7040167,-2122394351.118094,4703834741.561092,1258558169.284542,-763767257.7524858,4436369754.394149,-5105056391.668508,2532626663.4693165,-5053902856.018393,6359734566.189247,728210735.3539705,-826696400.5183582,-1181281738.8834224,-3025175762.0230923,110263127.68281035,-2007609730.4386396
660778929.2859273,-1291985218.83001,-1733743093.5927088,1093020287.4022136,-3129601811.5110836,-1525308584.0138998,2644864241.190735,4074650564.1073384,3726224502.079786,145175329.75880954,-3109405779.462481,206120391.50846165,-4223536742.811139,1374058464.9106417,2729010447.676644,-2308904672.047553,-11356699.25248782,51310485.27826539,1594576138.0174375,-2227299252.0855527
5056222005.773012,1635839979.709147,-1223112715.7806094,3146583986.580548,-515473084.5147344,-764325861.9541034,6295035511.57769,1779632971.9976065,659739653.3704528,1243738885.129133,-4139054998.4815073,1069341318.3033453,-4838915530.858987,3817266047.644518,-978761667.8882157,-265265837.26873782,-2997048384.9589963,542652658.2917204,903327567.9096471,-1371928842.3805795
-894483914.5259748,-1354279143.5113811,-469505665.9910693,-880980696.2599072,-2374455586.803157,-1282642756.3395627,-684090023.7787739,1893626897.802057,941795057.4856273,-577373409.5766008,848509554.7733697,589439043.4653243,-257742242.0972665,-824415385.1420391,2279626702.837928,-1249768887.8545852,2253861553.869954,-375810203.04318184,945240714.8339224,-1119848725.4136386
-105505798.92217809,-531699483.6474071,-782256368.7276385,-198908633.32976887,-1524027714.8177273,-232464349.09715647,-946609572.2585756,-194945023.90212148,-642593298.6046236,1927341846.6623256,-1455466644.7829604,458665440.8755816,-139101198.13017693,1918405157.7384074,958233604.3835237,-508862231.7290287,394603790.45025826,-2101699141.3769517,-910725304.5423117,-85316742.72665924
-59598122.63085118,1567838200.3691683,3466904025.0896974,735403768.5272715,1181352571.6819274,-2513154043.1152873,-4540980892.654547,-942996231.3182787,-411762405.7980828,7523703776.652155,-5190736488.816878,2036813255.3418062,2621716843.940921,3809271154.940294,-257033950.17736802,-4273602976.008759,2977005826.852671,-2310627764.5636,182723310.1673035,-2232723450.596528
-438632734.31491417,-1843496524.249782,-1363640343.1708941,30257051.186476067,-3972768197.9987497,-1466811662.1116905,1103535715.4153957,3929349617.92613,4844155653.245782,-694582851.8932054,-965672258.8169569,197852714.13564178,-3498257998.6769176,-391630352.4581306,3664173431.0570784,-3291302350.669661,1831377912.11581,81346001.41207424,2461664586.7030916,-2497640212.209357
943043658.7652866,-1455641115.2820003,656810443.4372753,-718113156.3079044,-4683093141.095442,-1606682778.7462244,503298197.92729247,-840561235.5413473,1354376471.6338682,603684483.705478,2924162075.7635946,1194502132.3216214,-1782588979.634952,-928039737.933989,-339910998.4732558,198233667.72008753,3642473229.3204813,198677570.41245663,231765254.84288162,-1097661579.9723399
225724840.9016741,-1359673145.168435,-1511399012.8483603,869791857.3082087,-3427819887.563186,-920921453.3532017,2220607721.9997096,3835858474.260547,5910194866.66555,-425824715.8100543,-2198852699.4005685,-245478410.4149567,-4708298437.179369,257775729.08440176,3075296424.1714234,-3464669029.9925675,489088193.0822106,446462183.639377,2576379844.309452,-2497196034.8194733
-516149414.66307443,28514767.036518503,1797680312.9991279,-22441294.372460417,-203532899.74840382,-2271163898.8254676,-1477556364.784335,1738887817.5223079,1247210156.804909,1399958797.262397,-882456507.2181605,1104331286.6631327,794703319.0284611,-351673881.0393192,1054162133.211368,-2644122205.481058,2794689106.745784,530696752.79738885,1739071009.8221223,-2089584257.3274362
2776952092.581662,360523231.0289563,4806600453.305411,242458011.00075418,-5068200707.3311205,-4471547447.502094,-2463137687.211031,-5038664030.561866,604131489.6284429,8875552647.946157,341505952.3247641,3613308563.394236,-453408844.78128594,2296986942.661418,-4097620990.9571137,-1309470111.803254,7228069313.725045,-1011625642.5740819,-415378904.0714008,-2885870509.1164775
2516938858.30978,113670367.02630192,-2290642095.7046604,-442827602.88865167,-4549781090.451339,-2501078843.5185738,298798398.0354204,-1175771337.5011413,-2092528884.5984912,3119762049.780351,873670882.1248857,2724119345.9075503,-1073792196.0189407,2153137026.547136,673537066.9459239,162012962.94934294,2467181762.619724,-2989848746.416925,556785936.015746,-1367075318.9312322
643050007.1888832,1073848087.6978135,2513577469.862586,1478682438.3623471,1216115284.547397,-2898625903.945031,-282651734.1617949,2272414580.021325,1508326501.6292,3081595273.714039,-3907562484.0914087,1294513838.712659,9291231.406796573,1366414130.8662145,20385297.434926137,-3142357770.285749,1571129176.971924,1106395770.5194585,1873040058.3770456,-2744893849.767696
635859574.0354278,-769103121.1567156,-1254653638.5912826,494500661.3302578,-2072781246.0396411,-1580958356.9343295,1591690101.6966066,2380520640.7822104,746833766.2617526,336487253.6323928,-1592464194.1039627,633151560.6905802,-2007404343.920503,1048276269.6361213,1462488742.1275907,-574928546.306897,283661575.4258795,-223879245.0356999,623542678.4702612,-1291388922.7769876
429626583.4625918,-720394997.0199938,-1543299322.0497794,361224767.24596137,-2301969545.9446826,-579921713.7618533,-234394641.440492,449184063.64417577,-701448479.6077857,3091592918.21213,-3477456739.9941945,666173974.3009068,-1231314046.500233,3669365966.9179296,1399263328.2103598,-708266609.4382852,-242130666.9588886,-2953311099.3779316,-1367322281.3522975,-377305402.1538508
-744249368.3799629,560675694.1723661,2793196127.616008,171823759.65391126,398318057.64008075,-1700742642.7372813,-2019813781.6223,1246329515.0309153,3967293326.853474,1440297230.8320608,-599199240.7617452,632048852.6156422,418303853.93201905,-1354521726.7053297,809517221.6282747,-4361024421.735079,3190088698.3552966,1359257460.8972454,3078820634.1058564,-2622621209.9733276
-1017563721.3669972,-346690738.64349395,331903052.88581926,-454128220.0520296,-1143545829.005311,1261296192.0952954,-761037200.5814023,-72855069.34454198,5727671543.717162,-1388920531.1955423,1897978534.7224998,-1054006849.0890404,-1640338412.908965,-2582433754.560618,1210691260.4664807,-3094146671.470506,1287924924.406866,944536931.6064229,2584476896.356959,-937174956.4287279
1091272219.671401,280838039.455763,1380999212.784238,518564786.4221304,-464903997.2181325,-429041123.7899753,751038442.9695184,1797686256.0318215,1943775314.5564945,-38356380.87906584,-668629434.1131501,821807171.2137136,-857886337.0138032,241444641.22612926,1281665989.186305,-3006938080.4624047,1399195510.2676816,415975488.94717306,1720612664.963543,-1533096602.5344126
1331112553.658516,-1226242077.2746265,-191707146.76619044,-272478947.2321576,-4596339458.608826,-67539700.59717546,-196467694.97098866,2300081598.583035,1922869848.0672748,1628839887.7238927,-1714091479.2979672,1783490335.0284529,-1933417554.3098931,2946092306.187133,4479650899.6994505,-5089773861.988515,2904895930.751761,-3473124783.6572146,859380236.0168127,-1863718670.1144772
221548752.55155808,1256328641.812341,3752983338.0800962,821496766.1483326,1501951095.509413,-2721808177.7148666,-1642152807.2421577,1763155174.144811,1835720576.400223,2703393192.069635,-2256514094.1754594,1552328115.5885282,1283808928.0348248,136877198.9951152,214087284.338689,-4183568657.3930597,3129794989.5983415,1299055184.6654868,2572286653.1582713,-2913753635.4347224
39574116.677247874,-121500665.19136894,441670478.671852,291746188.9140611,-448805566.0599734,-1272608162.3235245,-22144252.638139285,1408087989.2749727,767018246.5152661,766577047.9783031,-1170629275.0646005,550502741.445243,-334728923.8104591,357945482.6799313,736664349.2019844,-1265301784.2665837,950208657.6534922,191684824.39655617,798324447.1595805,-1179741488.3414354
1158203251.9487472,505092828.75317824,638418472.1133449,591020554.9012997,171023125.31423867,806587118.417823,1176205838.18658,396116096.1143051,1369542437.1655083,-458755267.28451437,-293528748.49000883,61037735.10738789,-1011368861.9390242,293728121.50737464,222435659.30561128,-1461119674.4322166,-242687881.70824477,322045197.38433963,774252246.3348743,-338227367.0239295
1081164669.8377545,-1289046451.8605907,-21400485.105123777,-810327293.1672653,-4792483483.964926,-2246840375.8763847,609471142.8940262,-510380509.43253505,762086202.6377109,547455672.2259263,3139296772.855616,1548808088.6841373,-1624060610.7975016,-1035865092.7653723,-68172606.82911733,437581957.2263295,3741595257.37039,86810570.47208908,691261795.3116726,-1363740168.1755826
6455255785.260344,2415959516.218279,-872486681.6696365,3103758821.914054,-767498224.7339587,-799065859.7378093,6956857071.253669,1065206129.8288167,505574725.21226996,853358138.2551675,-2382588655.430465,1835141346.0824513,-4867443639.31803,3254499855.463116,-1396980992.1189044,-576332242.8968736,-2190630784.928124,785300633.9072205,1917498623.3372977,-1682207275.5415196
-408094471.3083124,-1873602802.1025312,-1065503380.7807144,-1131842779.2370436,-5050529764.7039175,-608018901.2175733,-2256105737.9067783,1186759251.0918686,1098882617.9469943,2574280389.650995,-1303384953.8613873,1438549239.7664444,-848431305.1895496,2544932448.052977,4273948175.473405,-3771479107.7059226,3278347595.805641,-4229472153.610634,-11024501.458021076,-1393932507.5806112
-971038844.049412,-1470185917.0130277,-509688583.65046895,-956379945.0378776,-2577674758.6359954,-1392418487.785321,-742638269.0805011,2055694064.6580997,1022399139.1483557,-626788250.6700732,921129741.8693467,639886529.4539465,-279801262.9399993,-894973459.0844502,2474729888.9697495,-1356731089.7876241,2446759614.9280887,-407974139.46494126,1026139694.8776165,-1215691634.343725
-1159423135.6754303,-1508894349.6141782,86922024.87843049,-1044364948.6977926,-3564678905.5439596,-2164302100.3533597,-355983021.3036997,2453814184.646307,1136162753.6953242,-321766718.15358824,1656680357.198616,685523460.9124067,-31710064.36742869,-1001598388.5120597,2753007896.3094854,-1981760690.913705,2790088528.682471,-159981592.52894267,1167079178.4394588,-1330058345.2802808
2998855681.547095,143184494.06727535,381195280.862229,1669491769.3323724,-1620610791.2255957,185454765.80701816,3943199616.100373,3616783150.2977557,3206899646.9833302,-746053994.1469834,-2434295618.9222703,873134380.8930124,-3798350718.3949814,1905915892.7750883,2292634115.29563,-3871221458.2481217,-81662757.43610708,268613479.0121637,1995494637.6505055,-1941897400.236957
4102751078.215284,-1233784928.275621,813772247.5018283,-389349408.1253545,-8782538772.778324,-1169846069.013145,511223955.165386,-5270592719.161107,357948438.6639587,5783347382.95598,2240414490.5779047,2857055374.9974575,-3589939660.2338157,3335704735.456992,-2013672403.6985447,125839387.32940826,4973061367.435907,-3490986205.376101,-1986588242.3769217,-892023518.4202378
-1233055423.9646456,-1515442444.7405198,-389903844.8844707,-1052512443.0887886,-2814037875.130031,-963982934.6139977,-940006890.4941425,1952072901.6804705,2682497579.188703,-1013770023.9877474,1447985184.3167295,301973747.59405637,-756009141.8819604,-1626529671.474656,2735937074.0456223,-2221119396.1712112,2731523421.4011703,-109494763.39514706,1752487068.6791017,-1444354701.096873
4514852.662095518,971455.8148495967,-2782913.647986843,4946164.521993957,288365.21452175285,-1020522.5387309849,8015588.28707842,3946418.3092249315,887010.720981308,2912285.042670192,-10352121.108382953,-200390.65469013542,-7027316.121040636,7143372.803860163,-959949.0956418496,773124.8518178829,-6810800.32673676,289803.8835612425,-1108493.488356262,-1146864.7757978304
3230006909.670289,397056796.7202364,-1695558372.1879437,1099222903.4700615,-2715629792.0683556,-2394778732.6690607,3705151771.913759,1721815368.0687544,70521929.11466452,597263865.7410612,-554768356.3984361,1822325657.1273482,-3082937826.066055,1341172988.8578522,398074316.5675398,-57865915.31960302,424816898.43336713,96996406.00446631,1709447344.3780575,-1914583568.0536985
1305493908.7127733,-1670463498.4026031,1457830134.8458798,-481189772.8614475,-5598606190.224959,380234649.62326777,-996924392.398909,-3402925978.9889207,1053331412.1130393,4067781330.282324,344472821.63476336,1041948526.6149409,-1981515337.0682263,2657933789.9195766,-751860379.2011316,-742556106.9837734,3202104804.3173084,-2823686769.442835,-2535388241.2855453,-11191860.157093711
1007256699.128644,-2522379352.339712,-711792890.1370869,-1637179610.1184916,-8776922996.869835,-2215909691.5256643,-2265889917.302591,-3443526035.3336287,-868151866.9602584,5640960480.265325,1458326532.5088139,2548866997.79253,-1578923590.129441,2922075866.7037544,428857096.79491943,175342463.59027508,5457178559.521291,-4696425268.665954,-2321790468.136864,-890876063.2760054
-2174152342.968722,-3232015867.1198835,-2295421344.706628,-2367181040.906076,-7304028367.010707,-1616385981.5573897,-4864654858.133517,863826636.9935802,324846057.6567999,4248105555.066622,-1356183820.289838,1759252701.7400656,-15399133.370536488,3051729001.21873,5667791104.186538,-3654922582.2232947,4883785202.284834,-6358420107.610494,-880321733.2654892,-1497211891.0231614
-938805189.331258,-1421383064.9956167,-492769460.41811013,-924632892.9922345,-2492108791.8716793,-1346197127.0876684,-717986376.3493015,1987455257.4786024,988460578.4053503,-605982001.7301999,890552820.8443445,618645482.5137076,-270513254.31180596,-865264796.5329702,2392581179.056892,-1311694373.1242616,2365539378.7447047,-394431429.44835186,992076966.2874949,-1175336725.4754355
1383099182.5271487,-382009006.7967384,-2245136970.7323756,-821423436.726743,-4429251953.065639,-2556988691.398283,-452119192.24508333,-931282786.580981,-1689266107.996213,2642215581.1084433,1210160972.6591704,2267741531.586509,-662889297.8259504,1310795344.4608924,896868593.7916268,333828832.62410253,2684986813.1400266,-2633121137.837514,492677623.9392093,-1258475352.15014
1513360931.403828,-1465069497.4389205,-369807603.66662735,-1079381357.2386,-6647196728.360744,-2216140909.221374,-368575124.1288359,-2828280450.943414,319315916.0803901,2986126612.588229,3138062619.132716,1986156878.0809395,-1943623374.325575,355391923.69240534,-777006393.5491718,821057917.8319117,4459171074.663719,-1694336757.4588063,-419385455.9282113,-1111888399.9619064
-1447936037.9501328,-1553785457.2370403,-292567095.48576,-1131916802.6866567,-3009484413.1497173,-615431411.3602765,-1101880058.6437383,1869393083.1040351,4039112841.8416305,-1330373771.9146123,1879088540.6688704,26634429.58947818,-1145148583.1070662,-2224768857.392844,2951574443.26332,-2928265820.6025305,2966370968.3827786,133861533.1496476,2346596336.709214,-1632229200.4696367
763878786.1102755,323935118.30697846,425111290.35116947,385856265.5437003,86264091.15869476,533795239.44243556,779110351.2821159,284287587.3836666,952730329.8833134,-319469490.4544583,-180399622.1098796,42318215.01935397,-688153471.3284669,177842708.14683163,177083234.530311,-1005978978.5149875,-134925191.59247583,216401094.45179266,539921388.2991496,-242053894.55565733
3188604560.877757,-178984475.8407986,-4151339212.6237817,756779795.8909076,-5468983161.24644,-3132355328.7365527,1236978054.5448391,-692750326.7311335,-3343288392.1782985,6310870754.350724,-3988115888.38013,2843046607.8066597,-2742975361.500995,6327713787.243655,781425584.8920772,930472091.0739259,303912594.4184928,-5099832056.8166275,-1429540250.4485312,-1325107169.326636
2421902155.0088716,2464163785.973907,4933231630.041389,2042089652.1906877,2035191005.4428692,173927112.13371575,828495260.1840948,1676984959.9927888,6457037942.592072,1105637119.3768468,-2105783720.007041,860689225.379229,-1490263785.4758554,-76233563.99752401,348583103.4105404,-7525644095.820177,2048294877.8405764,2334029924.6551394,4599815474.078915,-3275201028.647573
479002004.5997813,82819352.59772374,99745865.2654243,-186013264.4406674,-1755905906.2552838,-634876239.2380556,-26931547.50291168,3074535084.735313,1588996329.194257,661699184.6118208,-531023105.6556729,558021141.4753808,-900435225.6600969,-824528536.2178041,1443959432.8289592,-496774243.469439,1149514323.3762345,-559088494.9682307,1498855994.924722,-1214290479.052337
352610090.5974881,19409367.218155116,-14219381.757870289,83710855.80014165,-432237557.7940381,258095933.23440826,-78138884.20888619,-109843296.54382665,49968686.79864665,625167754.4736139,-573921697.4137889,209892625.81056273,-233275346.65809342,846635293.1867137,360208939.6748232,-636145668.4869574,79164995.91324002,-758812758.8569663,-170503463.6539389,-60348278.98707681
-1479469249.7928448,-617976158.9511384,2724947088.171645,-781803353.79986,-5443046649.303987,-3198860017.25952,1257534124.9286823,2165392471.1043105,3203720683.2132807,642990417.8290758,4312728144.568468,-125101218.78512625,345772515.68183815,-1779822241.6438205,2268608853.521555,-4422130316.857753,2588177304.3910513,1446275501.5361402,1960083254.4288514,-1160957909.480894
-156805552.3408602,-1064560051.966015,-1658693048.4438045,719033061.7028728,-3431547475.0096097,-357726389.8543891,2400298994.6096826,3670510117.6740713,6126945221.7009,-598479947.5230908,-2061668608.5215843,-484055230.23278606,-4647883585.374757,212311969.2776587,2898422360.2503443,-3624811117.504738,491247143.9647168,93621470.06928246,2703699680.758508,-2742458149.449584
1616872188.5827909,1781942381.3063846,3814962337.5129085,1452672493.8941424,1500537056.245722,-2315139590.4433846,-139442847.2429346,1950934439.0014002,2245937257.886235,2491596552.727613,-2583527495.205929,1781073958.7190967,246710266.97103828,732722377.2659612,67335617.61643185,-4663438125.982262,2574396842.0673213,1464126034.1826193,2978295962.2215614,-3096811455.098895
3481968657.7263303,982559315.7373922,911576000.0566067,2023114956.1690857,-178132169.55748487,1118681197.9267898,4108006287.269454,2334543998.7963924,2739869431.483636,-616789496.9620931,-2442845491.4203415,556080713.3323805,-3398058726.595002,2085487655.9995525,1005429800.83032,-3360804754.9472213,-1106977189.401809,515727077.7753908,1582318283.7542248,-1252672722.072992
-926672711.8727919,-417993799.77787805,234791988.718868,-458835092.6187981,-1172944303.2973397,925056061.4867715,-700247856.9521891,116676040.80726986,4855343247.808277,-1208747047.7646663,1659070829.2667258,-820370397.3584762,-1390111102.4612582,-2227619735.3080745,1222189642.5944824,-2691362091.7930083,1282674261.2905002,755774786.8658788,2238996252.087324,-881640691.2682087
3377015597.1220336,-1459711821.419589,551409946.6657034,-758233932.3436753,-9078039933.5076,-1407258264.616631,313047941.00434816,-4584023800.661766,2195048802.844566,4537075835.887654,3518658481.3495784,2549498788.467659,-3907196535.5793886,1543506183.469197,-1314841427.5674415,-597281818.8699975,5652498893.927754,-2587731930.627842,-506700451.19555914,-1479301366.5072849
868422998.2289042,-637843207.1706015,307342602.8569075,48331010.713518426,-2065202170.4347475,-367147236.2432478,1143874263.627596,2563943799.0075293,2216604192.867808,-1012930442.8899164,66672777.41238241,802746098.4073503,-1594362249.6748915,-22298094.111795668,2488170435.003929,-2924638714.5844226,1709380548.9766784,-44855449.86929966,1720892816.2807577,-1527708022.0671532
2307494102.842485,-320822101.1612159,-395222767.43738514,1146716688.779704,-2622615809.031966,23522802.47397557,2184995269.3421936,2523249711.481676,1859895335.7337604,1296391943.2910042,-3312918803.0483685,1107786689.6699803,-3075950987.7325873,3378228359.338383,2621083754.330697,-3515136109.248615,239092085.96577013,-1818089503.2279809,651063999.7568221,-1544479424.2080154
1540959010.2706745,247811805.07620448,1547598334.463691,618155435.3293507,-1685518586.9639876,2241088949.349563,1882889956.075614,1865719690.344322,8167950668.087769,-2462289417.818587,1189289108.4636843,-359279090.4190889,-3818723936.401814,-1703282282.869591,2634203455.616923,-6521716931.353018,1563456307.0853834,1309617807.8949862,4326841226.8446,-2102760907.9926574
1890522589.9256854,163229858.5702123,-3798432096.5210347,-1292928750.5477636,-6017867530.921711,-1657841884.821998,191080528.82243937,2032096115.4826589,-1486586463.472318,3050647307.892236,1381820436.7968907,1448691326.7828429,-1928381616.4700947,-980503420.501791,209134458.78747305,5455202428.075242,888712644.2449601,-3453544700.0532274,398850808.9979384,-366447342.65650934
1376646926.564073,2060765867.578565,3832337235.8012695,1360254458.119429,720863932.5319844,-173455605.34098244,-2972573173.9031262,-1065011350.3521461,3175987883.4818225,6405320325.014668,-4941138108.563336,1509537480.9274704,323259519.8305254,3840207032.1729407,413844034.2421855,-6912523745.265388,2380720718.7429323,-2200446151.4427066,1512765934.4523451,-2429368344.7373
3144162077.955882,3387499371.504577,2129367493.8026838,1629306590.6649227,1803969324.166465,-4303658826.347165,458264841.82132703,-955921844.2140888,-1460709357.7704632,4561433635.01866,-1212938192.2561204,2685845625.390972,876257348.960046,637611201.7579131,-3564823382.7415614,88653388.21446215,1729438534.8798714,1569185396.7017329,2552136669.9954147,-2636732283.8124657
-695662008.950984,82891810.81444915,2297132188.2149796,-42059935.62549169,-203293712.43349916,-2620650296.6211414,-1898736568.5593727,2004883182.1062207,1954101695.5296443,1633913079.2560081,-922058622.5051432,1244106770.3346736,906224607.1401128,-642857675.2299652,1271155977.7418706,-3455221554.396381,3468023775.045898,756253532.9961343,2314239276.8964787,-2586497512.66046
-944376697.599473,-1423312520.1445365,-490930452.7532534,-927122651.8395685,-2498398379.767831,-1339299797.2677705,-722191519.345309,1987063431.3259468,1019951669.4970349,-613611261.7465913,900989996.360117,612865140.7435616,-279536628.7821261,-879471993.2984703,2399254243.3041263,-1328703442.4639282,2372627757.266836,-389208880.4483798,1006285131.9784355,-1180472452.1796837
-471838432.67250586,-888144012.0827978,-229680883.62892768,-540852462.7942207,-1675141291.7426703,-766357433.305326,-316053573.4635988,1402691346.8977995,966318732.0810956,-501269697.25547117,585740060.141765,411258137.96508116,-363442009.9820029,-579145325.5033203,1669447879.7731998,-1158379262.5790868,1580833090.0813863,-202426854.0849051,829010899.2422942,-860485152.5038669
3073781667.498434,-286509887.62660205,2916228080.7247386,41204159.11227815,-5489835246.055261,-2799363446.863572,218234235.56300727,-3890537826.3964524,1227554516.6658614,4649982877.957222,2553890898.0769186,2578406386.844081,-2066351105.1153135,622289786.4173644,-3260620751.3660197,10537343.227180334,5414537063.810092,-1571497.6481483122,-93875188.96379115,-1896514945.413048
2356799985.858891,-939803310.0957849,1187192958.391949,-442032071.8386227,-5417405359.555599,-1682359620.9074082,1313518138.8188412,-3900202212.749937,962113471.2533908,1794043161.7454755,4485100697.594519,1398176934.7335489,-2523984355.948346,-1019394859.1103939,-3345746368.476583,2296452050.720816,3778925988.8659053,760173815.5806907,-558893169.3014932,-609052845.2310336
2618407323.4321556,2793735053.8983917,2552977793.7359858,2229807609.647067,974748958.6101837,-2341240522.3490605,1254414440.970221,271644655.97716844,5599883338.76889,2931984469.9734755,-1822186640.8412762,1190407448.6212318,-2360664888.609977,-319275645.9219502,-1591389464.7085686,-4495283520.4011345,1664016472.5749764,2672508344.3596764,4904928306.970383,-3775305364.201308
-729772237.3505468,-1713456914.94653,-1024985409.3552742,-1130266411.2575717,-4303438463.08817,-632511537.4052472,-2231682068.7005935,881899670.0589927,978524276.80702,2126586515.6713111,-840558239.062931,1091570487.6978006,-553188974.1136637,1808717674.7531493,3564826193.272837,-2953278683.949361,2876764616.664678,-3491886712.304321,-11524679.726135558,-1135985491.307459
1137130415.5987027,-368746913.23725647,1125466787.715682,212471728.01029766,-2486214054.9744363,1212688559.213056,1508198970.3007689,2618947278.50775,6932669536.878844,-2287058240.2076426,1176325032.6908667,130524517.67418024,-3324258322.25544,-1518826467.985028,3291325477.0441513,-6018984285.534828,2293270420.79829,852788484.9049981,3961496033.0263357,-2296175608.905628
885986498.327444,118687470.58761798,-1314091325.3464,-676690201.5332867,-3341482574.10291,-1427782194.7695737,546428373.5897527,-699223299.9173977,3703196154.29179,-717254670.076633,4133566729.9259367,785582742.6914028,-2165660583.401916,-2945651329.5611954,403068317.1682837,-1169959895.0613244,2753990044.6382146,897975517.0101314,3690886082.7557364,-1933884240.5138245
